Time (ms),RB_Joint1,RB_Joint2
1967,67.1732864379883,75.9010543823242
2000,66.8780517578125,78.4928817749023
2033,67.2098159790039,80.9724044799805
2067,68.2574996948242,82.2866973876953
2100,68.854621887207,82.4160232543945
2133,68.0165710449219,81.9118576049805
2167,65.8478393554688,81.418830871582
2200,63.5592956542969,81.1748962402344
2233,62.7500419616699,80.7671737670898
2267,64.2294998168945,79.6690673828125
2300,66.9549255371094,78.0588912963867
2333,68.7690963745117,77.2541885375977
2367,68.8856811523438,78.2669906616211
2400,68.7477493286133,80.1112365722656
2433,69.6704330444336,80.9973678588867
2467,70.9972076416016,80.9090957641602
2500,71.9934997558594,80.7771682739258
2533,72.9674224853516,80.6781692504883
2567,73.7616271972656,79.6580810546875
2600,72.8858337402344,76.8683624267578
2633,69.3515777587891,73.9334182739258
2667,64.4689483642578,73.2534027099609
2700,61.0153350830078,74.0922546386719
2733,60.6363639831543,74.7644958496094
2767,62.5613708496094,75.2284774780273
2800,64.6961669921875,75.9263916015625
2833,65.6985931396484,76.5950469970703
2867,65.7052841186523,76.7022018432617
2900,65.3443908691406,76.3469161987305
2933,65.1691284179688,75.8758392333984
2967,65.865608215332,74.7134475708008
3000,67.5755157470703,72.1251525878906
3033,68.9524230957031,69.606315612793
3067,68.111701965332,69.5507965087891
3100,64.7009124755859,71.2089691162109
3133,60.406608581543,72.7238311767578
3167,57.6871337890625,73.8357238769531
3200,58.0486907958984,74.6716613769531
3233,60.8708648681641,75.4056167602539
3267,64.004997253418,75.990837097168
3300,65.8030853271484,76.1379013061523
3333,66.2439880371094,75.9401473999023
3367,66.2490310668945,75.7246704101563
3400,66.5604705810547,75.0585098266602
3433,66.8664093017578,73.3318786621094
3467,65.934814453125,71.4942321777344
3500,62.91064453125,71.0395431518555
3533,58.5759468078613,72.3338165283203
3567,55.6381034851074,74.5174865722656
3600,56.2434883117676,75.9195251464844
3633,58.9032936096191,75.5369415283203
3667,60.5690650939941,74.1643981933594
3700,60.6467056274414,73.2649383544922
3733,60.7174453735352,73.3763046264648
3767,61.8314361572266,73.9630279541016
3800,63.3435020446777,74.3701019287109
3833,63.5995597839355,74.6635131835938
3867,61.3045692443848,75.0564880371094
3900,56.933895111084,74.9316635131836
3933,52.8115463256836,74.6053085327148
3967,51.2294998168945,75.6102066040039
4000,52.296630859375,77.668212890625
4033,53.9464149475098,79.0475463867188
4067,54.5513610839844,78.9529190063477
4100,54.363037109375,77.8392791748047
4133,53.9060134887695,76.7949371337891
4167,52.976806640625,76.5230331420898
4200,51.7080001831055,76.4584808349609
4233,50.9549140930176,75.9262237548828
4267,51.5470542907715,75.464973449707
4300,54.100715637207,75.8180770874023
4333,58.1051368713379,76.9636764526367
4367,61.6051788330078,78.2927398681641
4400,63.2023086547852,79.0604553222656
4433,63.1750144958496,79.2418975830078
4467,63.0552139282227,79.3749313354492
4500,63.9534912109375,79.7079620361328
4533,64.9480133056641,79.8779220581055
4567,64.1959915161133,79.3886489868164
4600,61.1391525268555,78.2853240966797
4633,57.9356536865234,77.1848220825195
4667,57.9246025085449,76.8011093139648
4700,60.9525756835938,77.1196060180664
4733,63.8272171020508,77.6509704589844
4767,65.2631912231445,78.8572692871094
4800,65.9123687744141,80.9428558349609
4833,66.1333236694336,82.857292175293
4867,65.9413146972656,83.7534484863281
4900,65.6028671264648,83.6996688842773
4933,65.4554138183594,83.2587051391602
4967,65.5986938476563,83.028564453125
5000,65.5469360351563,82.7107620239258
5033,64.007682800293,81.2067642211914
5067,60.4877586364746,78.5713348388672
5100,57.468822479248,76.6836547851563
5133,58.0383567810059,77.3021240234375
5167,61.4165840148926,80.1238327026367
5200,64.3660354614258,83.3151931762695
5233,65.2184066772461,85.1119613647461
5267,64.5907974243164,85.250244140625
5300,63.7243385314941,84.7004089355469
5333,63.3119468688965,84.3688430786133
5367,63.2455635070801,84.0257797241211
5400,62.5896797180176,82.6418762207031
5433,60.2854080200195,80.2361297607422
5467,56.7492828369141,78.0704727172852
5500,54.6195297241211,77.5112991333008
5533,56.0648651123047,79.1175842285156
5567,59.8283386230469,81.6506500244141
5600,63.119327545166,83.1746139526367
5633,64.3749694824219,83.4039077758789
5667,63.7919998168945,83.2503204345703
5700,62.6430854797363,83.4953842163086
5733,62.0651512145996,84.0904769897461
5767,62.1873359680176,83.7762222290039
5800,62.1547470092773,81.7136688232422
5833,61.0755043029785,79.1410446166992
5867,59.1842041015625,77.6269607543945
5900,57.950439453125,77.577278137207
5933,58.7424011230469,78.7671966552734
5967,61.2179832458496,80.8980407714844
6000,63.6692276000977,83.303337097168
6033,64.9930953979492,85.0655059814453
6067,65.1740646362305,85.7719955444336
6100,64.5338897705078,85.5415878295898
6133,63.7625465393066,84.6481399536133
6167,63.7618179321289,83.3469467163086
6200,64.5039825439453,81.7455520629883
6233,64.4209365844727,79.9426345825195
6267,62.5864448547363,78.0453109741211
6300,60.2502059936523,76.7107620239258
6333,59.1000099182129,77.3407897949219
6367,59.5420188903809,80.2335739135742
6400,60.8457641601563,83.4497604370117
6433,61.913745880127,84.6596603393555
6467,62.037727355957,83.8239440917969
6500,61.4699897766113,82.7019958496094
6533,60.921142578125,82.1467666625977
6567,60.9344062805176,81.6735229492188
6600,61.5605697631836,80.9933929443359
6633,62.1099014282227,80.1779327392578
6667,61.9398384094238,78.913459777832
6700,61.2378997802734,77.5559463500977
6733,60.6863746643066,77.9177856445313
6767,60.7951126098633,80.3378372192383
6800,61.4163780212402,82.6679458618164
6833,61.7836303710938,83.3432922363281
6867,61.7998809814453,82.6675109863281
6900,62.4940643310547,81.7107086181641
6933,64.071418762207,81.1650619506836
6967,65.2686386108398,80.7710723876953
7000,65.2092971801758,79.6631088256836
7033,64.3619384765625,77.8358612060547
7067,63.360912322998,76.480598449707
7100,62.3621482849121,76.5702667236328
7133,61.6672706604004,77.9761428833008
7167,61.7499504089355,79.532829284668
7200,62.5746154785156,80.1205062866211
7233,63.5782279968262,79.7256393432617
7267,64.3371429443359,79.1683654785156
7300,64.6831741333008,79.0108261108398
7333,64.5851440429688,79.0077514648438
7367,64.2371444702148,78.3468475341797
7400,64.0628890991211,76.6611862182617
7433,64.2002563476563,74.8711776733398
7467,63.9887237548828,74.1791381835938
7500,63.0295372009277,74.9427032470703
7533,62.1334266662598,76.8507232666016
7567,62.3119926452637,79.0923919677734
7600,63.4279708862305,80.5487899780273
7633,64.28076171875,80.8748397827148
7667,64.1726913452148,80.5223236083984
7700,63.6820259094238,79.8707122802734
7733,63.5467147827148,79.0727920532227
7767,63.722053527832,78.2882766723633
7800,63.8677597045898,77.732536315918
7833,63.8356857299805,77.3809661865234
7867,63.4550132751465,76.8708877563477
7900,62.6051597595215,76.2143783569336
7933,61.6514587402344,76.1683959960938
7967,61.3085975646973,77.0154037475586
8000,61.7279319763184,77.9616012573242
8033,62.2965240478516,78.5597991943359
8067,62.4862174987793,79.0773162841797
8100,62.2461357116699,79.7195510864258
8133,61.9876327514648,80.4100875854492
8167,62.3925971984863,80.8959197998047
8200,63.4389343261719,80.7151260375977
8233,64.0216751098633,79.4360733032227
8267,63.3271636962891,77.4053802490234
8300,62.0490188598633,75.9675979614258
8333,61.6525039672852,76.3610610961914
8367,62.6531600952148,78.0265274047852
8400,64.1044692993164,79.2014617919922
8433,64.8331604003906,79.239128112793
8467,64.6331405639648,78.8765182495117
8500,63.9957313537598,78.9571380615234
8533,63.3431053161621,79.6042022705078
8567,62.919246673584,79.9387969970703
8600,62.7946624755859,78.9649658203125
8633,62.6042289733887,77.0253753662109
8667,61.947208404541,75.503662109375
8700,61.0294418334961,75.7926559448242
8733,60.5484733581543,78.3984985351563
8767,61.0298042297363,81.9655532836914
8800,62.1373062133789,84.3256225585938
8833,62.9472770690918,84.8762512207031
8867,62.9782638549805,84.652099609375
8900,62.3435287475586,84.350715637207
8933,61.4240684509277,83.5655288696289
8967,60.8285026550293,82.2143173217773
9000,60.6293983459473,80.8617630004883
9033,60.151180267334,79.6461563110352
9067,59.2603874206543,78.3742523193359
9100,58.8050537109375,77.3110580444336
9133,59.4865303039551,77.3858489990234
9167,61.0024337768555,78.9287948608398
9200,62.1986618041992,80.7113723754883
9233,62.172664642334,81.5531616210938
9267,61.0869293212891,81.793083190918
9300,59.7863998413086,82.0948486328125
9333,59.168529510498,82.4918518066406
9367,59.5367431640625,82.669792175293
9400,60.1968002319336,82.2982330322266
9433,60.1164360046387,81.2164001464844
9467,59.028694152832,79.451171875
9500,57.7910232543945,77.7402877807617
9533,57.6647071838379,77.5630416870117
9567,58.9950828552246,79.1026916503906
9600,60.6401405334473,80.9133071899414
9633,61.2071418762207,81.8388748168945
9667,60.5971565246582,81.8976669311523
9700,59.6996650695801,81.6539993286133
9733,59.2379760742188,81.565803527832
9767,59.5031318664551,81.5010604858398
9800,60.2478408813477,80.6243438720703
9833,60.5606575012207,78.7183685302734
9867,59.8679618835449,77.0092391967773
9900,58.8319511413574,76.8379669189453
9933,58.4535789489746,78.1920700073242
9967,58.9370460510254,79.688346862793
10000,59.6956634521484,80.3409652709961
10033,60.1614685058594,80.3902587890625
10067,60.2827224731445,80.2415237426758
10100,60.1519927978516,79.9204559326172
10133,59.753303527832,79.4607162475586
10167,59.3729362487793,79.0247497558594
10200,59.4635314941406,78.3834609985352
10233,59.7534599304199,77.3122863769531
10267,59.4594383239746,76.550178527832
10300,58.6375694274902,77.0485992431641
10333,58.1519432067871,78.9246826171875
10367,58.4567260742188,81.2852020263672
10400,59.258674621582,82.5669097900391
10433,60.0702705383301,82.3085327148438
10467,60.8844757080078,81.4727554321289
10500,61.7655296325684,80.8067855834961
10533,61.9602470397949,80.2258071899414
10567,61.0161628723145,79.3882141113281
10600,59.9258270263672,78.2495193481445
10633,59.4166221618652,77.0740509033203
10667,58.927116394043,76.2918090820313
10700,58.0880546569824,76.3176956176758
10733,57.4952201843262,77.0761871337891
10767,57.7457313537598,77.7134323120117
10800,58.6154823303223,77.4781799316406
10833,59.3834686279297,76.831787109375
10867,59.6546592712402,76.6291122436523
10900,59.5399131774902,76.7971343994141
10933,59.2540016174316,76.6138763427734
10967,59.004940032959,75.9607162475586
11000,58.9565887451172,75.5746536254883
11033,58.8580894470215,75.7323608398438
11067,58.2629623413086,75.7059478759766
11100,57.4269866943359,75.1020584106445
11133,57.2787055969238,74.9004058837891
11167,58.164981842041,76.0101928710938
11200,59.2644920349121,77.8857803344727
11233,59.6233863830566,79.2778244018555
11267,59.1642875671387,79.4712524414063
11300,58.4453620910645,78.7412490844727
11333,58.056396484375,78.0505523681641
11367,58.3046264648438,78.0834197998047
11400,58.916561126709,78.468864440918
11433,59.1867713928223,78.2958450317383
11467,58.7024307250977,76.9890975952148
11500,57.7914199829102,74.7813186645508
11533,57.0970726013184,73.370964050293
11567,56.9693031311035,74.7490844726563
11600,57.5223236083984,78.159538269043
11633,58.5031509399414,80.5901794433594
11667,59.1068649291992,80.9287567138672
11700,58.9079093933105,80.3085784912109
11733,58.4096412658691,79.7775726318359
11767,58.1762237548828,79.494743347168
11800,58.2729072570801,79.1447830200195
11833,58.5117454528809,78.5429916381836
11867,58.5372200012207,77.7297439575195
11900,57.9656028747559,76.8001556396484
11933,57.0134582519531,76.2215881347656
11967,56.7085113525391,77.0223922729492
12000,57.9825134277344,79.0035171508789
12033,60.2545166015625,80.0011596679688
12067,61.5146865844727,79.1095199584961
12100,60.8693618774414,78.0016555786133
12133,59.6679649353027,78.1482315063477
12167,59.3726196289063,79.0680160522461
12200,59.8766403198242,79.2434234619141
12233,60.2006645202637,78.0963134765625
12267,59.6551322937012,76.3230361938477
12300,58.2683029174805,74.8525619506836
12333,56.8775825500488,74.4716644287109
12367,56.7229347229004,75.5643844604492
12400,58.5763511657715,77.4635314941406
12433,61.7731246948242,78.8397369384766
12467,64.3690643310547,79.1820297241211
12500,65.1334762573242,79.2595672607422
12533,64.6261215209961,79.5812149047852
12567,63.9130020141602,79.4136657714844
12600,63.2027931213379,78.2030410766602
12633,62.2168502807617,76.5646591186523
12667,60.9919776916504,75.2647094726563
12700,59.8258323669434,74.6722183227539
12733,59.1203346252441,75.0707626342773
12767,59.4072418212891,76.6978225708008
12800,60.9089012145996,78.7485275268555
12833,62.8226661682129,79.5762100219727
12867,63.8176727294922,79.0358581542969
12900,63.6776885986328,78.3906555175781
12933,63.3215789794922,78.2889251708984
12967,63.335994720459,78.2951431274414
13000,63.5076675415039,77.6044540405273
13033,63.3970108032227,75.8118667602539
13067,62.2409439086914,73.4574890136719
13100,59.3834533691406,71.8473739624023
13133,55.7049179077148,72.0050506591797
13167,53.0178146362305,73.6118621826172
13200,52.4685859680176,75.1969146728516
13233,53.8419189453125,75.8829498291016
13267,55.9899749755859,76.1394958496094
13300,58.0723915100098,76.3303604125977
13333,59.7616157531738,76.0576553344727
13367,60.8425140380859,75.2112197875977
13400,61.6469192504883,74.1010513305664
13433,62.586669921875,72.6817474365234
13467,62.9779930114746,71.0936584472656
13500,61.8636322021484,70.2976150512695
13533,59.5949935913086,70.9298858642578
13567,57.5662002563477,72.5488357543945
13600,56.9092483520508,74.0392990112305
13633,57.5033302307129,74.5165481567383
13667,58.3284492492676,74.2194671630859
13700,58.8347854614258,74.0265502929688
13733,59.0678939819336,74.1482696533203
13767,59.0579681396484,74.0712051391602
13800,59.0886001586914,73.5969772338867
13833,59.5797805786133,72.8678970336914
13867,60.0958633422852,71.9242706298828
13900,59.7343482971191,71.3403930664063
13933,58.4351387023926,72.0117034912109
13967,57.1278038024902,73.7941970825195
14000,56.8567390441895,75.5371551513672
14033,57.6959953308105,76.366943359375
14067,58.5904541015625,76.1569442749023
14100,58.607837677002,75.348991394043
14133,57.7378768920898,74.718147277832
14167,56.6172752380371,74.3852920532227
14200,56.2284927368164,73.4503479003906
14233,57.026237487793,71.6875991821289
14267,57.8827056884766,70.309684753418
14300,57.4481353759766,70.1431732177734
14333,56.3115386962891,70.9816055297852
14367,56.0834045410156,72.5207977294922
14400,57.098747253418,74.3086395263672
14433,58.5350151062012,75.5809783935547
14467,59.6884498596191,76.2124328613281
14500,60.3228378295898,76.5142669677734
14533,60.4456024169922,76.3008804321289
14567,60.2716445922852,75.1602249145508
14600,60.2795829772949,73.3148727416992
14633,60.5892906188965,71.9266357421875
14667,60.3227958679199,72.2607727050781
14700,58.7544021606445,73.9180755615234
14733,56.8231658935547,74.9239044189453
14767,56.6122016906738,74.938232421875
14800,59.2680244445801,74.7910766601563
14833,62.9487800598145,74.0650863647461
14867,64.3043746948242,73.2374267578125
14900,62.5689735412598,73.3920822143555
14933,60.2207412719727,74.4444427490234
14967,59.6827201843262,75.1924896240234
15000,60.6887702941895,74.4640197753906
15033,61.4793663024902,72.5696716308594
15067,61.1694068908691,70.7263946533203
15100,60.3503570556641,69.6046142578125
15133,60.1426696777344,69.1726837158203
15167,61.1229667663574,69.3507385253906
15200,62.8721084594727,70.2504119873047
15233,64.2078018188477,71.5241012573242
15267,64.3119506835938,72.5606307983398
15300,63.854564666748,73.2942352294922
15333,64.4426727294922,73.8396835327148
15367,66.819450378418,73.7225036621094
15400,70.344596862793,72.4123992919922
15433,73.943489074707,70.3449630737305
15467,76.5933990478516,68.448127746582
15500,77.929443359375,67.29833984375
15533,78.5098495483398,67.1894989013672
15567,78.9546813964844,67.975959777832
15600,79.372314453125,68.9495620727539
15633,79.4772262573242,69.8088302612305
15667,79.0506591796875,70.8807907104492
15700,78.276123046875,72.3698120117188
15733,77.6664581298828,73.5767440795898
15767,78.1660919189453,73.0079879760742
15800,80.4312210083008,70.322135925293
15833,83.3334655761719,67.2801742553711
15867,84.9031372070313,65.7574005126953
15900,84.7356643676758,66.1608428955078
15933,84.0232620239258,67.6377258300781
15967,83.8163986206055,69.1888580322266
16000,84.1745681762695,70.1222610473633
16033,84.4822998046875,70.1617889404297
16067,84.1789169311523,70.041862487793
16100,83.4641571044922,70.4129409790039
16133,83.1480560302734,70.9591903686523
16167,83.920768737793,71.000617980957
16200,85.6648712158203,70.186393737793
16233,87.277229309082,68.813362121582
16267,87.5391540527344,67.8819427490234
16300,86.4646911621094,68.4221267700195
16333,85.3507919311523,70.4101104736328
16367,85.2272338867188,71.9057693481445
16400,85.8740463256836,71.3731536865234
16433,86.3192749023438,70.1029205322266
16467,86.0289001464844,69.5485382080078
16500,85.4851913452148,70.00537109375
16533,85.4468688964844,70.8813934326172
16567,86.2879638671875,71.3194046020508
16600,87.8210067749023,70.8587036132813
16633,89.1604995727539,69.7677764892578
16667,89.3617553710938,68.8099822998047
16700,88.6147918701172,68.6182250976563
16733,87.9809646606445,69.4514083862305
16767,87.9253845214844,70.9186096191406
16800,87.9819107055664,71.8088302612305
16833,87.6638259887695,71.5192337036133
16867,87.0637435913086,70.8861694335938
16900,86.6460189819336,70.8672637939453
16933,86.8449172973633,71.3459777832031
16967,87.7559204101563,71.3718566894531
17000,88.9775543212891,70.1795654296875
17033,89.7696075439453,68.1228561401367
17067,89.5651473999023,66.6855545043945
17100,88.5988540649414,67.320915222168
17133,87.8258514404297,69.9260787963867
17167,87.9789505004883,72.0577392578125
17200,88.7895660400391,71.9623565673828
17233,89.2342529296875,71.0883636474609
17267,88.8669586181641,71.0299224853516
17300,,71.9380493164063
17333,,72.9146118164063
17367,,72.8286437988281
17400,,71.2710800170898
17433,,69.1587142944336
17467,,67.9957962036133
17500,,68.5826644897461
17533,,70.5643692016602
17567,,71.955810546875
17600,,71.4493942260742
17633,,70.51904296875
17667,,70.6577682495117
17700,,71.8488922119141
17733,,72.9049987792969
17767,,72.4648284912109
17800,,70.4821319580078
17833,,68.6444625854492
17867,,68.5549468994141
17900,,70.0721435546875
17933,,71.9856033325195
17967,,73.2645797729492
18000,,73.4268646240234
18033,,72.7100524902344
18067,,71.843620300293
18100,,71.4902877807617
18133,,72.0333709716797
18167,,73.033561706543
18200,,72.8667907714844
18233,,70.4351959228516
18267,,66.7203903198242
18300,,63.5194892883301
18333,,61.5135841369629
18367,,60.2822113037109
18400,,59.2228088378906
18433,,58.1729125976563
18467,,57.8785705566406
18500,,58.8608818054199
18533,,60.3912887573242
18567,,61.6963348388672
18600,,62.6484489440918
18633,,63.336296081543
18667,,63.5361404418945
18700,,62.9333648681641
18733,,61.7060470581055
18767,,60.7463035583496
18800,,60.7361679077148
18833,,61.2760047912598
18867,,61.5880699157715
18900,,61.4063568115234
18933,,61.0038223266602
18967,,60.7533187866211
19000,,60.7513160705566
19033,,60.8423881530762
19067,,60.954273223877
19100,,61.1427726745605
19133,,61.3929176330566
19167,,61.7224884033203
19200,,62.1894950866699
19233,,62.6407661437988
19267,,62.8871917724609
19300,,62.9796104431152
19333,,62.9535789489746
19367,,62.6875495910645
19400,,62.2792015075684
19433,,62.1216354370117
19467,,62.3801536560059
19500,,62.8436889648438
19533,,63.2432975769043
19567,,63.4140663146973
19600,,63.3788146972656
19633,,63.2898788452148
19667,,63.1616134643555
19700,,62.9391975402832
19733,,62.8037948608398
19767,,62.9730262756348
19800,,63.2942161560059
19833,,63.3994750976563
19867,,63.1362266540527
19900,,62.6449737548828
19933,,62.1847457885742
19967,,62.0098533630371
20000,,62.2253265380859
20033,,62.6474494934082
20067,,62.9451866149902
20100,,62.9703826904297
20133,,62.8205947875977
20167,,62.6328086853027
20200,,62.4999885559082
20233,,62.4968528747559
20267,,62.5812034606934
20300,,62.5952758789063
20333,,62.4904518127441
20367,,62.3638954162598
20400,,62.2923583984375
20433,,62.2718734741211
